ID PUMA,PUMA,ID Year,Year,Total Population,Slug PUMA,
79500US4203004,"Bucks County (Southwest) PUMA, PA",2016,2016,178201,bucks-county-southwest-puma-pa,
79500US4203101,"Pottstown Borough PUMA, PA",2016,2016,140770,pottstown-borough-puma-pa,
79500US4203102,"Lansdale Borough PUMA, PA",2016,2016,119796,lansdale-borough-puma-pa,
79500US4203103,"King of Prussia & Ardmore (East) PUMA, PA",2016,2016,132518,king-of-prussia-ardmore-east-puma-pa,
79500US4203104,"Norristown Borough PUMA, PA",2016,2016,123695,norristown-borough-puma-pa,
79500US4203105,"Willow Grove, Horsham & Montgomeryville PUMA, PA",2016,2016,129149,willow-grove-horsham-montgomeryville-puma-pa,
79500US4203106,"Montgomery County (South Central) PUMA, PA",2016,2016,169262,montgomery-county-south-central-puma-pa,
79500US4203201,"Philadelphia City (Far Northeast) PUMA, PA",2016,2016,152531,philadelphia-city-far-northeast-puma-pa,
79500US4203202,"Philadelphia City (Near Northeast-West) PUMA, PA",2016,2016,144937,philadelphia-city-near-northeast-west-puma-pa,
79500US4203203,"Philadelphia City (Near Northeast-East) PUMA, PA",2016,2016,129524,philadelphia-city-near-northeast-east-puma-pa,
79500US4203204,"Philadelphia City (North) PUMA, PA",2016,2016,173382,philadelphia-city-north-puma-pa,
79500US4203205,"Philadelphia City (East) PUMA, PA",2016,2016,169257,philadelphia-city-east-puma-pa,
79500US4203206,"Philadelphia City (Northwest) PUMA, PA",2016,2016,136855,philadelphia-city-northwest-puma-pa,
79500US4203207,"Philadelphia City (Central) PUMA, PA",2016,2016,106196,philadelphia-city-central-puma-pa,
79500US4203208,"Philadelphia City (West) PUMA, PA",2016,2016,131182,philadelphia-city-west-puma-pa,
79500US4203209,"Philadelphia City (Center City) PUMA, PA",2016,2016,136228,philadelphia-city-center-city-puma-pa,
79500US4203210,"Philadelphia City (Southwest) PUMA, PA",2016,2016,148419,philadelphia-city-southwest-puma-pa,
79500US4203211,"Philadelphia City (Southeast) PUMA, PA",2016,2016,132294,philadelphia-city-southeast-puma-pa,
79500US4203301,"Broomall & Ardmore (West) PUMA, PA",2016,2016,132792,broomall-ardmore-west-puma-pa,
79500US4203302,"Yeadon, Darby, Lansdowne Boroughs & Drexel Hill PUMA, PA",2016,2016,163339,yeadon-darby-lansdowne-boroughs-drexel-hill-puma-pa,
79500US4203303,"Chester City PUMA, PA",2016,2016,145740,chester-city-puma-pa,
79500US4203304,"Delaware County (West) PUMA, PA",2016,2016,120985,delaware-county-west-puma-pa,
79500US4203401,"Phoenixville Borough PUMA, PA",2016,2016,109352,phoenixville-borough-puma-pa,
79500US4203402,"West Chester Borough PUMA, PA",2016,2016,133538,west-chester-borough-puma-pa,
79500US4203403,"Coatesville City PUMA, PA",2016,2016,149046,coatesville-city-puma-pa,
79500US4203404,"Chester County (South) PUMA, PA",2016,2016,119860,chester-county-south-puma-pa,
79500US4203501,"Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA, PA",2016,2016,118859,lancaster-city-east-lampeter-lancaster-west-lampeter-townships-puma-pa,
79500US4203502,"Elizabethtown Borough PUMA, PA",2016,2016,110567,elizabethtown-borough-puma-pa,
79500US4203503,"Ephrata Borough PUMA, PA",2016,2016,173162,ephrata-borough-puma-pa,
79500US4203504,"Columbia Borough PUMA, PA",2016,2016,130071,columbia-borough-puma-pa,
79500US4203601,"York City & Shiloh PUMA, PA",2016,2016,166908,york-city-shiloh-puma-pa,
79500US4203602,"Weigelstown PUMA, PA",2016,2016,126946,weigelstown-puma-pa,
79500US4203603,"York County (South) PUMA, PA",2016,2016,147014,york-county-south-puma-pa,
79500US4203701,"Adams & Franklin (Southeast) Counties PUMA, PA",2016,2016,126803,adams-franklin-southeast-counties-puma-pa,
79500US4203702,"Franklin County (Outside Washington Township & Waynesboro Borough) PUMA, PA",2016,2016,127641,franklin-county-outside-washington-township-waynesboro-borough-puma-pa,
79500US4203800,"Somerset, Bedford & Fulton Counties PUMA, PA",2016,2016,140089,somerset-bedford-fulton-counties-puma-pa,
79500US4203900,"Fayette County PUMA, PA",2016,2016,134048,fayette-county-puma-pa,
79500US4204001,"Washington City PUMA, PA",2016,2016,144650,washington-city-puma-pa,
79500US4204002,"Washington (South) & Greene Counties PUMA, PA",2016,2016,101074,washington-south-greene-counties-puma-pa,
79500US4400101,"Providence County (West & Central)Woonsocket City PUMA, RI",2016,2016,145444,providence-county-west-centralwoonsocket-city-puma-ri,
79500US4400102,"Providence CountyPawtucket & Central Falls Cities PUMA, RI",2016,2016,178777,providence-countypawtucket-central-falls-cities-puma-ri,
79500US4400103,"Providence City PUMA, RI",2016,2016,179139,providence-city-puma-ri,
79500US4400104,"Cranston & East Providence Cities PUMA, RI",2016,2016,128145,cranston-east-providence-cities-puma-ri,
79500US4400201,"Kent CountyWarwick City PUMA, RI",2016,2016,164955,kent-countywarwick-city-puma-ri,
79500US4400300,"Newport & Bristol CountiesNewport City PUMA, RI",2016,2016,131533,newport-bristol-countiesnewport-city-puma-ri,
79500US4400400,"Washington County PUMA, RI",2016,2016,126498,washington-county-puma-ri,
79500US4500101,"Easley & Clemson Cities PUMA, SC",2016,2016,196042,easley-clemson-cities-puma-sc,
79500US4500102,"Greer City (North & West) & Taylors (Central & East) PUMA, SC",2016,2016,106805,greer-city-north-west-taylors-central-east-puma-sc,
79500US4500103,"Wade Hampton & Berea PUMA, SC",2016,2016,168357,wade-hampton-berea-puma-sc,
79500US4500104,"Greenville & Mauldin Cities PUMA, SC",2016,2016,113656,greenville-mauldin-cities-puma-sc,
79500US4500105,"Simpsonville, Laurens & Clinton Cities PUMA, SC",2016,2016,160185,simpsonville-laurens-clinton-cities-puma-sc,
79500US4500200,"Anderson City PUMA, SC",2016,2016,192404,anderson-city-puma-sc,
79500US4500301,"Spartanburg City PUMA, SC",2016,2016,119033,spartanburg-city-puma-sc,
79500US4500302,"Greer City (East) PUMA, SC",2016,2016,175419,greer-city-east-puma-sc,
79500US4500400,"Cherokee, Newberry, Chester & Union Counties PUMA, SC",2016,2016,154480,cherokee-newberry-chester-union-counties-puma-sc,
79500US4500501,"York County (West & Outside Rock Hill City) PUMA, SC",2016,2016,117749,york-county-west-outside-rock-hill-city-puma-sc,
79500US4500502,"Rock Hill City & Fort Mill Town PUMA, SC",2016,2016,127892,rock-hill-city-fort-mill-town-puma-sc,
79500US4500601,"Lexington Town & Red Bank PUMA, SC",2016,2016,172850,lexington-town-red-bank-puma-sc,
79500US4500602,"West Columbia, Cayce Cities, Irmo Town & Seven Oaks PUMA, SC",2016,2016,125053,west-columbia-cayce-cities-irmo-town-seven-oaks-puma-sc,
79500US4500603,"Forest Acres City & Dentsville PUMA, SC",2016,2016,184953,forest-acres-city-dentsville-puma-sc,
79500US4500604,"Columbia City PUMA, SC",2016,2016,210382,columbia-city-puma-sc,
79500US4500605,"Kershaw, Richland (South) & Calhoun Counties PUMA, SC",2016,2016,107576,kershaw-richland-south-calhoun-counties-puma-sc,
79500US4500700,"Lancaster, Chesterfield & Marlboro Counties PUMA, SC",2016,2016,157222,lancaster-chesterfield-marlboro-counties-puma-sc,
79500US4500800,"Sumter City PUMA, SC",2016,2016,192751,sumter-city-puma-sc,
79500US4500900,"Florence City PUMA, SC",2016,2016,206443,florence-city-puma-sc,
79500US4501000,"Georgetown, Marion & Dillon Counties PUMA, SC",2016,2016,123989,georgetown-marion-dillon-counties-puma-sc,
79500US4501101,"Conway City & Red Hill PUMA, SC",2016,2016,140651,conway-city-red-hill-puma-sc,
79500US4501102,"Myrtle Beach, North Myrtle Beach Cities & Socastee (East) PUMA, SC",2016,2016,159659,myrtle-beach-north-myrtle-beach-cities-socastee-east-puma-sc,
79500US4501201,"Summerville Town & Ladson PUMA, SC",2016,2016,153667,summerville-town-ladson-puma-sc,
79500US4501202,"Charleston City PUMA, SC",2016,2016,207296,charleston-city-puma-sc,
79500US4501203,"Mount Pleasant Town PUMA, SC",2016,2016,154321,mount-pleasant-town-puma-sc,
79500US4501204,"North Charleston City PUMA, SC",2016,2016,212893,north-charleston-city-puma-sc,
79500US4501300,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties PUMA, SC",2016,2016,194634,orangeburg-colleton-barnwell-hampton-bamberg-allendale-counties-puma-sc,
79500US4501400,"Hilton Head Island, Bluffton Towns & Beaufort City PUMA, SC",2016,2016,202495,hilton-head-island-bluffton-towns-beaufort-city-puma-sc,
79500US4501500,"Aiken & North Augusta Cities PUMA, SC",2016,2016,191132,aiken-north-augusta-cities-puma-sc,
79500US4501600,"Greenwood, Abbeville & McCormick Counties PUMA, SC",2016,2016,104616,greenwood-abbeville-mccormick-counties-puma-sc,
79500US4600100,"Rapid City PUMA, SD",2016,2016,181818,rapid-city-puma-sd,
79500US4600200,"Lakota Region PUMA, SD",2016,2016,103330,lakota-region-puma-sd,
79500US4600300,"Northeast South Dakota PUMA, SD",2016,2016,132394,northeast-south-dakota-puma-sd,
79500US4600400,"Jackrabbit Region PUMA, SD",2016,2016,133732,jackrabbit-region-puma-sd,
79500US4600500,"Southeast South Dakota (Outside Sioux Falls City) PUMA, SD",2016,2016,131603,southeast-south-dakota-outside-sioux-falls-city-puma-sd,
79500US4600600,"Sioux Falls City PUMA, SD",2016,2016,168181,sioux-falls-city-puma-sd,
79500US4700100,"Gibson, Dyer, Obion, Crockett & Lake Counties PUMA, TN",2016,2016,140706,gibson-dyer-obion-crockett-lake-counties-puma-tn,
79500US4700200,"Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties PUMA, TN",2016,2016,137135,weakley-henry-carroll-humphreys-benton-houston-counties-puma-tn,
79500US4700300,"Clarksville City PUMA, TN",2016,2016,202860,clarksville-city-puma-tn,
79500US4700400,"Robertson, Dickson, Cheatham & Hickman Counties PUMA, TN",2016,2016,182645,robertson-dickson-cheatham-hickman-counties-puma-tn,
79500US4700500,"Hendersonville City PUMA, TN",2016,2016,172780,hendersonville-city-puma-tn,
79500US4700600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties PUMA, TN",2016,2016,123247,warren-macon-smith-dekalb-cannon-trousdale-counties-puma-tn,
79500US4700700,"Putnam, Overton, Jackson, Clay & Pickett Counties PUMA, TN",2016,2016,121090,putnam-overton-jackson-clay-pickett-counties-puma-tn,
79500US4700800,"Cumberland, White, Fentress & Van Buren Counties PUMA, TN",2016,2016,107815,cumberland-white-fentress-van-buren-counties-puma-tn,
79500US4700900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties PUMA, TN",2016,2016,122285,campbell-claiborne-scott-morgan-hancock-counties-puma-tn,
79500US4701000,"Kingsport City PUMA, TN",2016,2016,107378,kingsport-city-puma-tn,
79500US4701100,"Bristol City PUMA, TN",2016,2016,105834,bristol-city-puma-tn,
79500US4701200,"Greene, Carter, Unicoi & Johnson Counties PUMA, TN",2016,2016,160999,greene-carter-unicoi-johnson-counties-puma-tn,
79500US4701300,"Johnson City PUMA, TN",2016,2016,126117,johnson-city-puma-tn,
79500US4701400,"Hamblen, Cocke & Grainger Counties PUMA, TN",2016,2016,121301,hamblen-cocke-grainger-counties-puma-tn,
79500US4701500,"Sevier & Jefferson Counties PUMA, TN",2016,2016,147484,sevier-jefferson-counties-puma-tn,
79500US4701601,"Oak Ridge (East) & Clinton Cities PUMA, TN",2016,2016,105964,oak-ridge-east-clinton-cities-puma-tn,
79500US4701602,"Knox County (East) PUMA, TN",2016,2016,110643,knox-county-east-puma-tn,
79500US4701603,"Knoxville City PUMA, TN",2016,2016,178200,knoxville-city-puma-tn,
79500US4701604,"Farragut Town PUMA, TN",2016,2016,147991,farragut-town-puma-tn,
79500US4701700,"Blount County PUMA, TN",2016,2016,126115,blount-county-puma-tn,
79500US4701800,"Oak Ridge City (West) PUMA, TN",2016,2016,149039,oak-ridge-city-west-puma-tn,
79500US4701900,"Cleveland City PUMA, TN",2016,2016,172374,cleveland-city-puma-tn,
79500US4702001,"Chattanooga City (South & Central) PUMA, TN",2016,2016,117827,chattanooga-city-south-central-puma-tn,
79500US4702002,"Chattanooga (North) & Red Bank Cities PUMA, TN",2016,2016,110739,chattanooga-north-red-bank-cities-puma-tn,
79500US4702003,"Soddy-Daisy City PUMA, TN",2016,2016,122972,soddy-daisy-city-puma-tn,
79500US4702100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties PUMA, TN",2016,2016,114913,rhea-marion-sequatchie-grundy-bledsoe-meigs-counties-puma-tn,
79500US4702200,"Coffee, Franklin, Lincoln & Moore Counties PUMA, TN",2016,2016,135011,coffee-franklin-lincoln-moore-counties-puma-tn,
79500US4702300,"Lebanon & Mount Juliet Cities PUMA, TN",2016,2016,125691,lebanon-mount-juliet-cities-puma-tn,
79500US4702401,"Smyrna Town & La Vergne City PUMA, TN",2016,2016,133713,smyrna-town-la-vergne-city-puma-tn,
79500US4702402,"Murfreesboro City PUMA, TN",2016,2016,156768,murfreesboro-city-puma-tn,
79500US4702501,"Nashville-Davidson (East) PUMA, TN",2016,2016,160789,nashville-davidson-east-puma-tn,
79500US4702502,"Nashville-Davidson (North) PUMA, TN",2016,2016,110534,nashville-davidson-north-puma-tn,
79500US4702503,"Nashville-Davidson (Central) PUMA, TN",2016,2016,116018,nashville-davidson-central-puma-tn,
79500US4702504,"Nashville-Davidson (Southeast) PUMA, TN",2016,2016,129629,nashville-davidson-southeast-puma-tn,
79500US4702505,"Nashville-Davidson (Southwest) PUMA, TN",2016,2016,150186,nashville-davidson-southwest-puma-tn,
79500US4702600,"Franklin & Brentwood Cities PUMA, TN",2016,2016,205600,franklin-brentwood-cities-puma-tn,
79500US4702700,"Maury, Bedford & Marshall Counties PUMA, TN",2016,2016,163483,maury-bedford-marshall-counties-puma-tn,
79500US4702800,"Lawrence, Giles, Wayne, Lewis & Perry Counties PUMA, TN",2016,2016,108110,lawrence-giles-wayne-lewis-perry-counties-puma-tn,
79500US4702900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties PUMA, TN",2016,2016,135887,henderson-hardeman-mcnairy-hardin-haywood-decatur-counties-puma-tn,
79500US4703000,"Jackson City PUMA, TN",2016,2016,115527,jackson-city-puma-tn,
79500US4703100,"Tipton, Fayette & Lauderdale Counties PUMA, TN",2016,2016,127843,tipton-fayette-lauderdale-counties-puma-tn,
79500US4703201,"Memphis City (Central Riverside) PUMA, TN",2016,2016,139021,memphis-city-central-riverside-puma-tn,
79500US4703202,"Memphis City (Central Midtown) PUMA, TN",2016,2016,130001,memphis-city-central-midtown-puma-tn,
79500US4703203,"Memphis (North) & Bartlett (Southwest) Cities PUMA, TN",2016,2016,114378,memphis-north-bartlett-southwest-cities-puma-tn,
79500US4703204,"Bartlett (North & East) & Millington Cities PUMA, TN",2016,2016,101317,bartlett-north-east-millington-cities-puma-tn,
79500US4703205,"Memphis (East), Lakeland Cities & Arlington Town (South) PUMA, TN",2016,2016,113660,memphis-east-lakeland-cities-arlington-town-south-puma-tn,
79500US4703206,"Collierville Town & Germantown City PUMA, TN",2016,2016,126448,collierville-town-germantown-city-puma-tn,
79500US4703207,"Memphis City (Southeast) PUMA, TN",2016,2016,107651,memphis-city-southeast-puma-tn,
79500US4703208,"Memphis City (Southwest) PUMA, TN",2016,2016,104291,memphis-city-southwest-puma-tn,
79500US4800100,"Panhandle Regional Planning Commission (Outside Potter & Randall Counties) PUMA, TX",2016,2016,186402,panhandle-regional-planning-commission-outside-potter-randall-counties-puma-tx,
79500US4800200,"Potter CountyAmarillo City (North) PUMA, TX",2016,2016,121977,potter-countyamarillo-city-north-puma-tx,
79500US4800300,"Randall CountyAmarillo City (South) PUMA, TX",2016,2016,128625,randall-countyamarillo-city-south-puma-tx,
79500US4800400,"South Plains Association of Governments (Outside Lubbock County) PUMA, TX",2016,2016,131180,south-plains-association-of-governments-outside-lubbock-county-puma-tx,
79500US4800501,"Lubbock CountyLubbock City (Central) PUMA, TX",2016,2016,115263,lubbock-countylubbock-city-central-puma-tx,
79500US4800502,"Lubbock CountyLubbock City (Outer) PUMA, TX",2016,2016,179412,lubbock-countylubbock-city-outer-puma-tx,
79500US4800600,"North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA, TX",2016,2016,151375,north-texas-regional-planning-commission-outside-wichita-county-wise-county-puma-tx,
79500US4800700,"Wichita CountyWichita Falls City PUMA, TX",2016,2016,132590,wichita-countywichita-falls-city-puma-tx,
79500US4800800,"Grayson, Cooke & Fannin Counties PUMA, TX",2016,2016,196889,grayson-cooke-fannin-counties-puma-tx,
79500US4800900,"Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA, TX",2016,2016,177058,rockwall-greenville-dallas-far-northeast-cities-puma-tx,
79500US4801000,"Ark-Tex COG (West) PUMA, TX",2016,2016,158903,ark-tex-cog-west-puma-tx,
79500US4801100,"Bowie & Cass Counties PUMA, TX",2016,2016,123708,bowie-cass-counties-puma-tx,
79500US4801200,"Harrison, Upshur & Marion Counties PUMA, TX",2016,2016,117011,harrison-upshur-marion-counties-puma-tx,
79500US4801300,"Van Zandt, Wood, Camp & Rains Counties PUMA, TX",2016,2016,119963,van-zandt-wood-camp-rains-counties-puma-tx,
79500US4801400,"Kaufman County PUMA, TX",2016,2016,111768,kaufman-county-puma-tx,
79500US4801501,"Smith County (Outside Tyler City) PUMA, TX",2016,2016,106178,smith-county-outside-tyler-city-puma-tx,
79500US4801502,"Smith County (West)Tyler City PUMA, TX",2016,2016,113839,smith-county-westtyler-city-puma-tx,
79500US4801600,"Gregg CountyLongview City PUMA, TX",2016,2016,123280,gregg-countylongview-city-puma-tx,
79500US4801700,"Rusk, Cherokee & Panola Counties PUMA, TX",2016,2016,128026,rusk-cherokee-panola-counties-puma-tx,
79500US4801800,"Henderson & Anderson Counties PUMA, TX",2016,2016,137010,henderson-anderson-counties-puma-tx,
79500US4801901,"Dallas (North), Plano (South) & Richardson (North) Cities PUMA, TX",2016,2016,119976,dallas-north-plano-south-richardson-north-cities-puma-tx,
79500US4801902,"Plano City (West) PUMA, TX",2016,2016,116045,plano-city-west-puma-tx,
79500US4801903,"Plano City (Central) PUMA, TX",2016,2016,109145,plano-city-central-puma-tx,
79500US4801904,"Allen, Murphy, Plano (East) & Parker Cities PUMA, TX",2016,2016,133209,allen-murphy-plano-east-parker-cities-puma-tx,
79500US4801905,"McKinney City PUMA, TX",2016,2016,136821,mckinney-city-puma-tx,
79500US4801906,"Frisco City (East) & Prosper Town PUMA, TX",2016,2016,135850,frisco-city-east-prosper-town-puma-tx,
79500US4801907,"Collin County (East) PUMA, TX",2016,2016,135296,collin-county-east-puma-tx,
79500US4802001,"Carrollton (North) & Dallas (North) Cities PUMA, TX",2016,2016,118428,carrollton-north-dallas-north-cities-puma-tx,
79500US4802002,"Lewisville City PUMA, TX",2016,2016,109771,lewisville-city-puma-tx,
79500US4802003,"Flower Mound Town & Highland Village City PUMA, TX",2016,2016,132322,flower-mound-town-highland-village-city-puma-tx,
79500US4802004,"Frisco (West), The Colony & Little Elm Cities PUMA, TX",2016,2016,140254,frisco-west-the-colony-little-elm-cities-puma-tx,
79500US4802005,"Denton (Central) & Corinth Cities PUMA, TX",2016,2016,120521,denton-central-corinth-cities-puma-tx,
79500US4802006,"Denton City (Outer) PUMA, TX",2016,2016,133134,denton-city-outer-puma-tx,
79500US4802101,"Ellis County PUMA, TX",2016,2016,160194,ellis-county-puma-tx,
79500US4802102,"Johnson County PUMA, TX",2016,2016,157625,johnson-county-puma-tx,
79500US4802200,"Hood, Erath, Palo Pinto & Somervell Counties PUMA, TX",2016,2016,131534,hood-erath-palo-pinto-somervell-counties-puma-tx,
79500US4802301,"Rowlett & Garland (Northeast) Cities PUMA, TX",2016,2016,107735,rowlett-garland-northeast-cities-puma-tx,
79500US4802302,"Garland City (South) PUMA, TX",2016,2016,105460,garland-city-south-puma-tx,
79500US4802303,"Mesquite City (Central & Southeast) PUMA, TX",2016,2016,121990,mesquite-city-central-southeast-puma-tx,
79500US4802304,"Dallas City (Southeast) PUMA, TX",2016,2016,105115,dallas-city-southeast-puma-tx,
79500US4802305,"South of I-30 & West of I-635 PUMA, TX",2016,2016,131614,south-of-i-30-west-of-i-635-puma-tx,
79500US4802306,"North of I-30 & West of I-635 PUMA, TX",2016,2016,130848,north-of-i-30-west-of-i-635-puma-tx,
79500US4802307,"East of US-75 PUMA, TX",2016,2016,127521,east-of-us-75-puma-tx,
79500US4802308,"Garland (Northwest) & Richardson (East) Cities PUMA, TX",2016,2016,108135,garland-northwest-richardson-east-cities-puma-tx,
79500US4802309,"Dallas (Far North) & Richardson (Southwest) Cities PUMA, TX",2016,2016,118642,dallas-far-north-richardson-southwest-cities-puma-tx,
79500US4802310,"North of I-635 PUMA, TX",2016,2016,112547,north-of-i-635-puma-tx,
79500US4802311,"South of I-635 & West of US-75 PUMA, TX",2016,2016,108072,south-of-i-635-west-of-us-75-puma-tx,
79500US4802312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA, TX",2016,2016,111985,dallas-west-central-university-park-cities-highland-park-town-puma-tx,
79500US4802313,"North of I-30 PUMA, TX (79500US4802313)",2016,2016,117899,north-of-i-30-puma-tx-79500us4802313,
79500US4802314,"South of I-30 & East of I-35E PUMA, TX",2016,2016,120834,south-of-i-30-east-of-i-35e-puma-tx,
79500US4802315,"East of Loop TX-12 & West of I-35E PUMA, TX",2016,2016,114096,east-of-loop-tx-12-west-of-i-35e-puma-tx,
79500US4802316,"North of I-20 & West of I-35E PUMA, TX",2016,2016,106337,north-of-i-20-west-of-i-35e-puma-tx,
79500US4802317,"DeSoto & Lancaster Cities PUMA, TX",2016,2016,106546,desoto-lancaster-cities-puma-tx,
79500US4802318,"Cedar Hill & Duncanville Cities PUMA, TX",2016,2016,109642,cedar-hill-duncanville-cities-puma-tx,
79500US4802319,"Grand Prairie (Central) & Dallas (Southwest) Cities PUMA, TX",2016,2016,115082,grand-prairie-central-dallas-southwest-cities-puma-tx,
79500US4802320,"Irving (South) & Grand Prairie (North) Cities PUMA, TX",2016,2016,105117,irving-south-grand-prairie-north-cities-puma-tx,
79500US4802321,"Irving (Central) & Dallas (Northwest) Cities PUMA, TX",2016,2016,113581,irving-central-dallas-northwest-cities-puma-tx,
79500US4802322,"Irving (North), Coppell & Carrollton (Southwest) Cities PUMA, TX",2016,2016,113806,irving-north-coppell-carrollton-southwest-cities-puma-tx,
79500US4802400,"Parker County PUMA, TX",2016,2016,123459,parker-county-puma-tx,
79500US4802501,"Grapevine, Southlake & Colleyville Cities PUMA, TX",2016,2016,113263,grapevine-southlake-colleyville-cities-puma-tx,
79500US4802502,"Euless (South & West) & Arlington (North) Cities PUMA, TX",2016,2016,122529,euless-south-west-arlington-north-cities-puma-tx,
79500US4802503,"Arlington (East) & Grand Prairie (West Central) Cities PUMA, TX",2016,2016,132266,arlington-east-grand-prairie-west-central-cities-puma-tx,
79500US4802504,"Arlington (Southeast) & Grand Prairie (Southwest) Cities PUMA, TX",2016,2016,113658,arlington-southeast-grand-prairie-southwest-cities-puma-tx,
79500US4802505,"Mansfield (North) & Arlington (Southwest) Cities PUMA, TX",2016,2016,112661,mansfield-north-arlington-southwest-cities-puma-tx,
79500US4802506,"Fort Worth City (Southeast)South of I-20 PUMA, TX",2016,2016,117157,fort-worth-city-southeastsouth-of-i-20-puma-tx,
79500US4802507,"Arlington City (West)South of I-30 & East of Loop I-820 PUMA, TX",2016,2016,117837,arlington-city-westsouth-of-i-30-east-of-loop-i-820-puma-tx,
79500US4802508,"South of I-30, East of I-35W & Inside Loop I-820 PUMA, TX",2016,2016,110634,south-of-i-30-east-of-i-35w-inside-loop-i-820-puma-tx,
79500US4802509,"North of I-30 PUMA, TX (79500US4802509)",2016,2016,142023,north-of-i-30-puma-tx-79500us4802509,
79500US4802510,"North Richland Hills (North) & Keller Cities PUMA, TX",2016,2016,121850,north-richland-hills-north-keller-cities-puma-tx,
79500US4802511,"East of I-35W & West of US-377 PUMA, TX",2016,2016,122813,east-of-i-35w-west-of-us-377-puma-tx,
79500US4802512,"Inside Loop I-820 PUMA, TX",2016,2016,110972,inside-loop-i-820-puma-tx,
79500US4802513,"Fort Worth City (South Central) & Edgecliff Village Town PUMA, TX",2016,2016,129103,fort-worth-city-south-central-edgecliff-village-town-puma-tx,
79500US4802514,"Fort Worth (Southwest) & Benbrook Cities PUMA, TX",2016,2016,132645,fort-worth-southwest-benbrook-cities-puma-tx,
79500US4802515,"Fort Worth City (West) PUMA, TX",2016,2016,109009,fort-worth-city-west-puma-tx,
79500US4802516,"Fort Worth (Northwest) & Saginaw Cities PUMA, TX",2016,2016,138859,fort-worth-northwest-saginaw-cities-puma-tx,
79500US4802600,"West Central Texas COG (Outside Taylor County) PUMA, TX",2016,2016,193377,west-central-texas-cog-outside-taylor-county-puma-tx,
79500US4802700,"Taylor CountyAbilene City PUMA, TX",2016,2016,135311,taylor-countyabilene-city-puma-tx,
79500US4802800,"Concho Valley COG & Permian Basin Regional Planning Commission (East) PUMA, TX",2016,2016,104289,concho-valley-cog-permian-basin-regional-planning-commission-east-puma-tx,
79500US4802900,"Tom Green CountySan Angelo City PUMA, TX",2016,2016,116170,tom-green-countysan-angelo-city-puma-tx,
79500US4803000,"Midland CountyMidland City PUMA, TX",2016,2016,155749,midland-countymidland-city-puma-tx,
79500US4803100,"Ector CountyOdessa City PUMA, TX",2016,2016,153397,ector-countyodessa-city-puma-tx,
79500US4803200,"Rio Grande COG & Permian Basin Regional Planning Commission (West) PUMA, TX",2016,2016,116148,rio-grande-cog-permian-basin-regional-planning-commission-west-puma-tx,
79500US4803301,"Socorro & Horizon Cities PUMA, TX",2016,2016,162285,socorro-horizon-cities-puma-tx,
79500US4803302,"El Paso City (East) PUMA, TX",2016,2016,163120,el-paso-city-east-puma-tx,
79500US4803303,"El Paso City (Southeast) PUMA, TX",2016,2016,127705,el-paso-city-southeast-puma-tx,
79500US4803304,"El Paso City (Central) PUMA, TX",2016,2016,104884,el-paso-city-central-puma-tx,
79500US4803305,"El Paso City (North) PUMA, TX",2016,2016,135491,el-paso-city-north-puma-tx,
79500US4803306,"El Paso City (Northwest) PUMA, TX",2016,2016,140256,el-paso-city-northwest-puma-tx,
79500US4803400,"Central Texas COG (West), Burnet & Llano Counties PUMA, TX",2016,2016,179474,central-texas-cog-west-burnet-llano-counties-puma-tx,
79500US4803501,"Bell County (West)Killeen & Harker Heights Cities PUMA, TX",2016,2016,165007,bell-county-westkilleen-harker-heights-cities-puma-tx,
79500US4803502,"Bell County (North, East & South)Temple & Belton Cities PUMA, TX",2016,2016,165590,bell-county-north-east-southtemple-belton-cities-puma-tx,
79500US4803601,"Brazos Valley COG (Outside Brazos County) & Milam County PUMA, TX",2016,2016,150999,brazos-valley-cog-outside-brazos-county-milam-county-puma-tx,
79500US4803602,"Brazos CountyCollege Station & Bryan Cities PUMA, TX",2016,2016,209562,brazos-countycollege-station-bryan-cities-puma-tx,
79500US4803700,"Heart of Texas COG (Outside McLennan County) & Navarro County PUMA, TX",2016,2016,161428,heart-of-texas-cog-outside-mclennan-county-navarro-county-puma-tx,
79500US4803801,"McLennan CountyWaco City (Central) PUMA, TX",2016,2016,105996,mclennan-countywaco-city-central-puma-tx,
79500US4803802,"McLennan CountyWaco (Outer), Hewitt & Robinson Cities PUMA, TX",2016,2016,137225,mclennan-countywaco-outer-hewitt-robinson-cities-puma-tx,
79500US4803900,"Deep East Texas COG (West) & Walker County PUMA, TX",2016,2016,180803,deep-east-texas-cog-west-walker-county-puma-tx,
79500US4804000,"Angelina & Nacogdoches Counties PUMA, TX",2016,2016,153467,angelina-nacogdoches-counties-puma-tx,
79500US4804100,"Deep East Texas COG (East) PUMA, TX",2016,2016,115662,deep-east-texas-cog-east-puma-tx,
